typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20200101","2020","52","2020","96","BRN","Brunei Darussalam","M","Import","0","W00","World","0","W00","World","H5","HS","true","2505","Sands of all kinds; natural, whether or not coloured, other than metal-bearing sands of chapter 26","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","625332","false","8","kg","625332","false","625332","false","0","false","318742.47","0","318742.47","0","false","true",
"C","A","20200101","2020","52","2020","96","BRN","Brunei Darussalam","X","Export","0","W00","World","0","W00","World","H5","HS","true","2505","Sands of all kinds; natural, whether or not coloured, other than metal-bearing sands of chapter 26","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1170","false","8","kg","1170","false","1170","false","0","false","0","1965.09","1965.09","0","false","true",
"C","A","20200101","2020","52","2020","100","BGR","Bulgaria","M","Import","0","W00","World","0","W00","World","H5","HS","true","2505","Sands of all kinds; natural, whether or not coloured, other than metal-bearing sands of chapter 26","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5329281","false","8","kg","5329281","false","5329281","false","0","false","1141930.267","0","1141930.267","0","false","true",
"C","A","20200101","2020","52","2020","100","BGR","Bulgaria","X","Export","0","W00","World","0","W00","World","H5","HS","true","2505","Sands of all kinds; natural, whether or not coloured, other than metal-bearing sands of chapter 26","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","688473034","false","8","kg","688473034","false","688473034","false","0","false","0","15171996.754","15171996.754","0","false","true",
"C","A","20200101","2020","52","2020","104","MMR","Myanmar","M","Import","0","W00","World","0","W00","World","H5","HS","true","2505","Sands of all kinds; natural, whether or not coloured, other than metal-bearing sands of chapter 26","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2506309.207","true","-1","N/A","0","false","2506309.207","true","0","false","2712794.47",,"2712794.47","6","false","true",
"C","A","20200101","2020","52","2020","104","MMR","Myanmar","X","Export","0","W00","World","0","W00","World","H5","HS","true","2505","Sands of all kinds; natural, whether or not coloured, other than metal-bearing sands of chapter 26","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","540515815.62","false","-1","N/A","0","false","540515815.62","false","0","false",,"3872997.75","3872997.75","0","false","true",
"C","A","20200101","2020","52","2020","108","BDI","Burundi","M","Import","0","W00","World","0","W00","World","H5","HS","true","2505","Sands of all kinds; natural, whether or not coloured, other than metal-bearing sands of chapter 26","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21292707","false","8","kg","21292707","false","21292707","false","0","false","2754131.744",,"2754131.744","0","false","true",
"C","A","20200101","2020","52","2020","108","BDI","Burundi","X","Export","0","W00","World","0","W00","World","H5","HS","true","2505","Sands of all kinds; natural, whether or not coloured, other than metal-bearing sands of chapter 26","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","868","false","8","kg","868","false","868","false","0","false",,"304.674","304.674","0","false","true",
"C","A","20200101","2020","52","2020","112","BLR","Belarus","M","Import","0","W00","World","0","W00","World","H5","HS","true","2505","Sands of all kinds; natural, whether or not coloured, other than metal-bearing sands of chapter 26","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50377895","false","8","kg","50377895","false","50377895","false","0","false","2246000","0","2246000","0","false","true",
"C","A","20200101","2020","52","2020","112","BLR","Belarus","X","Export","0","W00","World","0","W00","World","H5","HS","true","2505","Sands of all kinds; natural, whether or not coloured, other than metal-bearing sands of chapter 26","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","30400345","false","8","kg","30400345","false","30400345","false","0","false","0","1011500","1011500","0","false","true",
"C","A","20200101","2020","52","2020","116","KHM","Cambodia","M","Import","0","W00","World","0","W00","World","H5","HS","true","2505","Sands of all kinds; natural, whether or not coloured, other than metal-bearing sands of chapter 26","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1040314.53","false","8","kg","1040314.53","false","1040314.53","false","0","false","355755.17","0","355755.17","0","false","true",
"C","A","20200101","2020","52","2020","116","KHM","Cambodia","X","Export","0","W00","World","0","W00","World","H5","HS","true","2505","Sands of all kinds; natural, whether or not coloured, other than metal-bearing sands of chapter 26","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","126078300","false","8","kg","126078300","false","126078300","false","0","false","0","882551.37","882551.37","0","false","true",
"C","A","20200101","2020","52","2020","120","CMR","Cameroon","M","Import","0","W00","World","0","W00","World","H5","HS","true","2505","Sands of all kinds; natural, whether or not coloured, other than metal-bearing sands of chapter 26","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","160249.93","false","8","kg","160249.93","false","160249.93","false","0","false","98042.81",,"98042.81","0","false","true",
"C","A","20200101","2020","52","2020","120","CMR","Cameroon","X","Export","0","W00","World","0","W00","World","H5","HS","true","2505","Sands of all kinds; natural, whether or not coloured, other than metal-bearing sands of chapter 26","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2325.17","false","8","kg","2325.17","false","2325.17","false","0","false",,"1246.48","1246.48","0","false","true",
"C","A","20200101","2020","52","2020","24","AGO","Angola","M","Import","0","W00","World","0","W00","World","H5","HS","true","2616","Precious metal ores and concentrates","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","925.925","false","8","kg","925.925","false","925.925","false","0","false","17.49",,"17.49","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","0","W00","World","0","W00","World","H5","HS","true","2616","Precious metal ores and concentrates","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21691.01","false","8","kg","21691.01","false","21691.01","false","21997.8","false","57407.653","52585.128","57407.653","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","X","Export","0","W00","World","0","W00","World","H5","HS","true","2616","Precious metal ores and concentrates","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","265593080","false","8","kg","265593080","false","265593080","false","272451350","false",,"1266855418.587","1266855418.587","0","false","true",
