date_key,country_code,flow_code,clearence_code,mot_code,value,product_code
20250601,CAN,RM,C00,3200,282141.288,07
20250601,CAN,RM,C00,1000,6.583,08
20250601,CAN,RM,C00,3200,2425482.75,08
20250601,CAN,RM,C00,1000,138.978,09
20250601,CAN,RM,C00,3200,318826.436,09
20250601,CAN,RM,C00,1000,38.036,12
20250601,CAN,RM,C00,2000,81640.967,12
20250601,CAN,RM,C00,3200,73324.945,12
20250601,CAN,RM,C00,1000,550.061,22
20250601,CAN,RM,C00,2000,44705.658,22
20250601,CAN,RM,C00,3100,4603.839,22
20250601,CAN,RM,C00,3200,315893.994,22
20250601,CAN,RM,C00,1000,478.378,24
20250601,CAN,RM,C00,1000,1780553.268,30
20250601,CAN,RM,C00,2000,138.247,30
20250601,CAN,RM,C00,3200,6563670.3,30
20250601,CAN,RM,C00,1000,5589.853,44
20250601,CAN,RM,C00,2000,145442.243,44
20250601,CAN,RM,C00,3100,7554.567,44
20250601,CAN,RM,C00,3200,4706609.483,44
20250601,CAN,RX,C00,2000,163500.643,02
20250601,CAN,RX,C00,3200,210633.301,02
20250601,CAN,RX,C00,1000,2900.257,04
20250601,CAN,RX,C00,2000,466561.089,04
20250601,CAN,RX,C00,3200,150185.06,04
20250601,CAN,RX,C00,2000,1366797.346,07
20250601,CAN,RX,C00,3100,58470.361,07
20250601,CAN,RX,C00,3200,14069319.351,07
20250601,CAN,RX,C00,2000,120685.089,08
20250601,CAN,RX,C00,3200,3752943.389,08
20250601,CAN,RX,C00,1000,104156.182,09
20250601,CAN,RX,C00,2000,2292386.9,09
20250601,CAN,RX,C00,3100,289093.128,09
20250601,CAN,RX,C00,3200,18153260.017,09
20250601,CAN,RX,C00,1000,325482.765,12
20250601,CAN,RX,C00,2000,28848.967,12
20250601,CAN,RX,C00,3100,63208.057,12
20250601,CAN,RX,C00,3200,1673944.485,12
20250601,CAN,RX,C00,1000,64603.692,22
20250601,CAN,RX,C00,2000,121526.273,22
20250601,CAN,RX,C00,3200,329099.857,22
20250601,CAN,RX,C00,1000,66198.285,24
20250601,CAN,RX,C00,3200,647603.717,24
20250601,CAN,RX,C00,1000,4005529.115,30
20250601,CAN,RX,C00,2000,15420869.316,30
20250601,CAN,RX,C00,3100,44845.368,30
20250601,CAN,RX,C00,3200,276967503.563,30
20250601,CAN,RX,C00,1000,20499.298,44
20250601,CAN,RX,C00,2000,550233.334,44
20250601,CAN,RX,C00,3100,71518.959,44
20250601,CAN,RX,C00,3200,8453271.785,44
20250601,GEO,DX,C00,3200,1021785.48,02
20250601,GEO,DX,C00,1000,27825.68,04
20250601,GEO,DX,C00,3200,750247.11,04
20250601,GEO,DX,C00,3200,2809504.51,07
20250601,GEO,DX,C00,1000,399872.97,08
20250601,GEO,DX,C00,3200,35440872.73,08
20250601,GEO,DX,C00,1000,19921.01,09
20250601,GEO,DX,C00,3100,43485.0,09
20250601,GEO,DX,C00,3200,1612211.36,09
20250601,GEO,DX,C00,3200,106725.57,12
20250601,GEO,DX,C00,1000,25248.26,22
20250601,GEO,DX,C00,3100,12893626.72,22
20250601,GEO,DX,C00,3200,56741073.63,22
20250601,GEO,DX,C00,3200,334751.0,24
20250601,GEO,DX,C00,1000,515003.28,30
20250601,GEO,DX,C00,3200,1609699.72,30
20250601,GEO,DX,C00,1000,549.28,44
20250601,GEO,DX,C00,3200,1175306.25,44
20250601,GEO,FM,C00,1000,105345.77,02
20250601,GEO,FM,C00,3200,7684035.64,02
20250601,GEO,FM,C00,1000,28664.91,04
20250601,GEO,FM,C00,3200,13349630.35,04
20250601,GEO,FM,C00,1000,10568.74,07
20250601,GEO,FM,C00,3200,3669347.9,07
20250601,GEO,FM,C00,1000,6850.93,08
20250601,GEO,FM,C00,3200,10467277.38,08
20250601,GEO,FM,C00,1000,754.99,09
20250601,GEO,FM,C00,3200,3016110.81,09
20250601,GEO,FM,C00,1000,491528.0,12
20250601,GEO,FM,C00,3200,489454.38,12
20250601,GEO,FM,C00,1000,80841.96,22
20250601,GEO,FM,C00,3100,165244.0,22
20250601,GEO,FM,C00,3200,9592269.13,22
20250601,GEO,FM,C00,1000,82926.12,24
20250601,GEO,FM,C00,3200,13600278.9,24
20250601,GEO,FM,C00,1000,34500695.83,30
20250601,GEO,FM,C00,3200,43598925.69,30
20250601,GEO,FM,C00,1000,11978.24,44
20250601,GEO,FM,C00,3100,1107851.82,44
20250601,GEO,FM,C00,3200,15332969.65,44
20250601,EST,RM,C00,3200,6066.41,04
20250601,EST,RM,C01,3200,6066.41,04
20250601,EST,RM,C00,3200,3111.08,07
20250601,EST,RM,C01,3200,3111.08,07
20250601,GEO,RM,C00,3200,45355.0,08
20250601,EST,RM,C00,3200,9620.33,09
20250601,EST,RM,C01,3200,9620.33,09
20250601,EST,RM,C00,3200,1654.39,12
20250601,EST,RM,C01,3200,1654.39,12
20250601,FRO,RM,C00,2000,22341.003,22
20250601,EST,RM,C00,3200,14193.71,22
20250601,GEO,RM,C00,3200,116359.41,22
20250601,EST,RM,C01,3200,14193.71,22
20250601,EST,RM,C00,3200,77049.5,30
20250601,EST,RM,C01,3200,77049.5,30
20250601,EST,RM,C00,3200,151758.67,44
20250601,GEO,RM,C00,3200,2096.1,44
20250601,EST,RM,C01,3200,151758.67,44
20250601,GEO,RX,C00,3100,451828.21,02
20250601,GEO,RX,C00,3200,1221864.58,02
20250601,GEO,RX,C00,3200,327942.57,04
20250601,GEO,RX,C00,3200,3373.66,07
20250601,EST,RX,C00,3100,104649.7,08
20250601,GEO,RX,C00,3200,1246900.97,08
20250601,EST,RX,C03,3100,104649.7,08
20250601,EST,RX,C00,3200,867558.14,09
20250601,GEO,RX,C00,3200,281816.16,09
20250601,EST,RX,C03,3200,867558.14,09
20250601,EST,RX,C00,3100,92129.52,12
20250601,GEO,RX,C00,3200,82900.0,12
20250601,EST,RX,C03,3100,92129.52,12
20250601,GEO,RX,C00,1000,214.05,22
20250601,GEO,RX,C00,3100,256568.85,22
20250601,EST,RX,C00,3200,75495.04,22
20250601,GEO,RX,C00,3200,1842438.92,22
20250601,EST,RX,C03,3200,75495.04,22
20250601,GEO,RX,C00,3200,3572853.19,24
20250601,EST,RX,C00,1000,2186993.67,30
20250601,GEO,RX,C00,1000,802213.71,30
20250601,EST,RX,C00,3200,777342.85,30
20250601,GEO,RX,C00,3200,10910185.09,30
20250601,EST,RX,C03,1000,2186993.67,30
20250601,EST,RX,C03,3200,777342.85,30
20250601,EST,RX,C00,1000,1366.92,44
20250601,EST,RX,C00,3200,255269.99,44
20250601,GEO,RX,C00,3200,410798.03,44
20250601,EST,RX,C03,1000,1366.92,44
20250601,EST,RX,C03,3200,255269.99,44
20250601,GUY,DX,C00,1000,176.499,02
20250601,GUY,DX,C03,1000,176.499,02
20250601,GUY,DX,C00,1000,494.101,04
20250601,GUY,DX,C03,1000,494.101,04
20250601,GRD,DX,C00,1000,600.989,07
20250601,GUY,DX,C00,1000,32391.386,07
20250601,GUY,DX,C03,1000,32391.386,07
20250601,GRD,DX,C00,1000,87873.081,08
20250601,GUY,DX,C00,1000,99599.279,08
20250601,GUY,DX,C03,1000,99599.279,08
20250601,GUY,DX,C00,1000,9269.065,09
20250601,GUY,DX,C03,1000,9269.065,09
20250601,GUY,DX,C00,1000,1244.235,12
20250601,GUY,DX,C03,1000,1244.235,12
20250601,GRD,DX,C00,1000,66.667,22
20250601,GUY,DX,C00,1000,287.77,22
20250601,GUY,DX,C03,1000,287.77,22
20250601,GUY,DX,C00,1000,107.914,24
20250601,GUY,DX,C03,1000,107.914,24
20250601,GRD,DX,C00,1000,4525.556,30
20250601,GUY,DX,C00,1000,21421.534,30
20250601,GUY,DX,C03,1000,21421.534,30
20250601,GUY,DX,C00,1000,2302.158,44
20250601,GUY,DX,C03,1000,2302.158,44
20250601,LUX,DX,C00,1000,799389.182,02
20250601,LUX,DX,C00,3200,3323427.422,02
20250601,LUX,DX,C00,1000,1015892.894,04
20250601,MUS,DX,C00,1000,4141.679,04
20250601,LUX,DX,C00,3200,67554788.267,04
20250601,MUS,DX,C03,1000,4141.679,04
20250601,LUX,DX,C00,1000,429073.677,07
20250601,MUS,DX,C00,1000,1176.768,07
20250601,LUX,DX,C00,3200,1438039.213,07
20250601,MUS,DX,C03,1000,1176.768,07
20250601,LUX,DX,C00,1000,33935.749,08
20250601,MUS,DX,C00,1000,176603.506,08
20250601,LUX,DX,C00,3200,2159840.78,08
20250601,MUS,DX,C03,1000,176603.506,08
20250601,LUX,DX,C00,1000,1297496.086,09
20250601,MUS,DX,C00,1000,843.318,09
20250601,LUX,DX,C00,3200,5907524.185,09
20250601,MAC,DX,C00,3200,11196.927,09
20250601,MUS,DX,C03,1000,843.318,09
20250601,LUX,DX,C00,1000,912140.287,12
20250601,MUS,DX,C00,1000,2987.156,12
20250601,LUX,DX,C00,3200,876342.773,12
20250601,MUS,DX,C03,1000,2987.156,12
20250601,LUX,DX,C00,1000,5121733.931,22
20250601,MUS,DX,C00,1000,16121.29,22
20250601,LUX,DX,C00,3200,15793234.141,22
20250601,MUS,DX,C03,1000,16121.29,22
20250601,LUX,DX,C00,1000,1228035.585,24
20250601,LUX,DX,C00,3200,14759222.491,24
20250601,LUX,DX,C00,1000,2265519.47,30
20250601,MUS,DX,C00,1000,24777.411,30
20250601,LUX,DX,C00,3200,18284927.825,30
20250601,MUS,DX,C03,1000,24777.411,30
20250601,LUX,DX,C00,1000,5046333.102,44
20250601,MUS,DX,C00,1000,35010.402,44
20250601,LUX,DX,C00,3200,19052465.17,44
20250601,MUS,DX,C03,1000,35010.402,44
20250601,LUX,FM,C00,1000,3213981.257,02
20250601,LUX,FM,C00,3200,18393457.013,02
20250601,LUX,FM,C00,1000,2976486.225,04
20250601,LUX,FM,C00,3200,45998922.192,04
20250601,LUX,FM,C00,1000,1456013.511,07
20250601,LUX,FM,C00,3200,11194841.414,07
20250601,LUX,FM,C00,1000,4014332.72,08
20250601,LUX,FM,C00,3200,16207287.988,08
20250601,LUX,FM,C00,1000,1654394.758,09
20250601,LUX,FM,C00,3200,22697992.158,09
20250601,LUX,FM,C00,1000,538374.036,12
20250601,LUX,FM,C00,3200,3016414.159,12
20250601,LUX,FM,C00,1000,6622567.268,22
20250601,LUX,FM,C00,3200,50916369.132,22
20250601,LUX,FM,C00,1000,1318931.759,24
20250601,LUX,FM,C00,3200,46978415.252,24
20250601,LUX,FM,C00,1000,3654253.254,30
20250601,LUX,FM,C00,3200,68229609.996,30
20250601,LUX,FM,C00,1000,6751191.495,44
20250601,LUX,FM,C00,3200,17368195.572,44
20250601,LUX,RM,C00,1000,16839.02,02
20250601,LUX,RM,C00,3200,423763.412,02
20250601,LUX,RM,C00,1000,1525.008,04
20250601,LUX,RM,C00,3200,66106.123,04
20250601,LUX,RM,C00,1000,16472.782,07
20250601,LUX,RM,C00,3200,20123.552,07
20250601,LUX,RM,C00,1000,10911.441,08
20250601,LUX,RM,C00,3200,47605.432,08
20250601,LUX,RM,C00,1000,3063.698,09
20250601,LUX,RM,C00,3200,11521.615,09
20250601,LUX,RM,C00,1000,24.426,12
20250601,LUX,RM,C00,3200,47607.885,12
20250601,LUX,RM,C00,1000,285.36,22
20250601,LUX,RM,C00,3200,776922.223,22
20250601,LUX,RM,C00,3200,12.668,24
20250601,LUX,RM,C00,1000,118474.628,30
20250601,LUX,RM,C00,3200,123284.377,30
20250601,LUX,RM,C00,1000,53910.489,44
20250601,MYS,RM,C00,2000,39.36,44
20250601,LUX,RM,C00,3200,78805.659,44
20250601,LUX,RX,C00,1000,2609.695,02
20250601,LUX,RX,C00,3200,510290.435,02
20250601,LUX,RX,C00,1000,9311.404,04
20250601,LUX,RX,C00,3200,1130.579,04
20250601,MAC,RX,C00,3200,33178.846,04
20250601,LUX,RX,C00,1000,129.972,07
20250601,LUX,RX,C00,3200,5646.469,07
20250601,LUX,RX,C00,1000,2539.009,08
20250601,LUX,RX,C00,3200,13056.435,08
20250601,MAC,RX,C00,3200,34503.343,08
20250601,LUX,RX,C00,1000,7916.874,09
20250601,MUS,RX,C00,1000,197571.772,09
20250601,LUX,RX,C00,3200,24.184,09
20250601,MAC,RX,C00,3200,762.758,09
20250601,MUS,RX,C03,1000,197571.772,09
20250601,LUX,RX,C00,1000,15.052,12
20250601,MUS,RX,C00,1000,9794.406,12
20250601,LUX,RX,C00,3200,23046.2,12
20250601,MUS,RX,C03,1000,9794.406,12
20250601,LUX,RX,C00,1000,34203.88,22
20250601,MUS,RX,C00,1000,73429.935,22
20250601,LUX,RX,C00,3200,51661.573,22
20250601,MAC,RX,C00,3200,257708.313,22
20250601,MUS,RX,C03,1000,73429.935,22
20250601,MUS,RX,C00,1000,8149.007,24
20250601,MUS,RX,C03,1000,8149.007,24
20250601,LUX,RX,C00,1000,17207.572,30
20250601,MUS,RX,C00,1000,2065720.462,30
20250601,MUS,RX,C03,1000,2065720.462,30
20250601,LUX,RX,C00,1000,18522.019,44
20250601,MUS,RX,C00,1000,1744.021,44
20250601,LUX,RX,C00,3200,24136.058,44
20250601,MAC,RX,C00,3200,60250.312,44
20250601,MUS,RX,C03,1000,1744.021,44
20250601,PAN,DX,C00,1000,25744.0,02
20250601,PRT,DX,C00,1000,12682.78,02
20250601,PRT,DX,C00,3100,6123.158,02
20250601,MDA,DX,C00,3200,740850.0,02
20250601,PRT,DX,C00,3200,29193866.269,02
20250601,PRT,DX,C03,1000,12682.78,02
20250601,PRT,DX,C03,3100,6123.158,02
20250601,PRT,DX,C03,3200,29193866.269,02
20250601,PRT,DX,C00,1000,234611.286,04
20250601,PAN,DX,C00,3000,784852.0,04
20250601,PRT,DX,C00,3100,25108.75,04
20250601,MDA,DX,C00,3200,1032810.0,04
20250601,PRT,DX,C00,3200,38643897.794,04
20250601,PRT,DX,C03,1000,234611.286,04
20250601,PRT,DX,C03,3100,25108.75,04
20250601,PRT,DX,C03,3200,38643897.794,04
20250601,PRT,DX,C00,1000,56200.161,07
20250601,PRT,DX,C00,3100,225648.235,07
20250601,MDA,DX,C00,3200,194279.0,07
20250601,PRT,DX,C00,3200,49686860.292,07
20250601,PRT,DX,C03,1000,56200.161,07
20250601,PRT,DX,C03,3100,225648.235,07
20250601,PRT,DX,C03,3200,49686860.292,07
20250601,PAN,DX,C00,1000,99939.0,08
20250601,PRT,DX,C00,1000,3465772.165,08
20250601,PAN,DX,C00,3000,1210105.0,08
20250601,PRT,DX,C00,3100,3290821.656,08
20250601,MDA,DX,C00,3200,28486841.0,08
20250601,PRT,DX,C00,3200,119179260.227,08
20250601,PRT,DX,C03,1000,3465772.165,08
20250601,PRT,DX,C03,3100,3290821.656,08
20250601,PRT,DX,C03,3200,119179233.74,08
20250601,PAN,DX,C00,1000,2016403.0,09
20250601,PRT,DX,C00,1000,24763.264,09
20250601,PRT,DX,C00,3100,6.91,09
20250601,MDA,DX,C00,3200,11325.0,09
20250601,PRT,DX,C00,3200,11688028.083,09
20250601,PRT,DX,C03,1000,24701.077,09
20250601,PRT,DX,C03,3100,6.91,09
20250601,PRT,DX,C03,3200,11688001.596,09
20250601,MDA,DX,C00,1000,6525.0,12
20250601,PRT,DX,C00,1000,185687.054,12
20250601,PAN,DX,C00,3000,19177.0,12
20250601,PRT,DX,C00,3100,17968.712,12
20250601,MDA,DX,C00,3200,10543908.0,12
20250601,PRT,DX,C00,3200,6465352.82,12
20250601,PRT,DX,C03,1000,185678.993,12
20250601,PRT,DX,C03,3100,17968.712,12
20250601,PRT,DX,C03,3200,6465352.82,12
20250601,MDA,DX,C00,1000,1172.0,22
20250601,PAN,DX,C00,1000,8880.0,22
20250601,PRT,DX,C00,1000,3462244.756,22
20250601,PAN,DX,C00,3000,165229.0,22
20250601,PRT,DX,C00,3100,37721.282,22
20250601,MDA,DX,C00,3200,19198721.0,22
20250601,PRT,DX,C00,3200,68531563.864,22
20250601,PRT,DX,C03,1000,3454399.927,22
20250601,PRT,DX,C03,3100,37721.282,22
20250601,PRT,DX,C03,3200,68522755.13,22
20250601,MDA,DX,C00,1000,3481.0,24
20250601,PRT,DX,C00,1000,4312839.792,24
20250601,PAN,DX,C00,3000,432000.0,24
20250601,MDA,DX,C00,3200,7259.0,24
20250601,PRT,DX,C00,3200,120652066.969,24
20250601,PRT,DX,C03,1000,4312839.792,24
20250601,PRT,DX,C03,3200,120652066.969,24
20250601,MDA,DX,C00,1000,158233.0,30
20250601,PAN,DX,C00,1000,267622.0,30
20250601,PRT,DX,C00,1000,26677450.837,30
20250601,PAN,DX,C00,3000,498152.0,30
20250601,MDA,DX,C00,3200,2243009.0,30
20250601,PRT,DX,C00,3200,97879041.141,30
20250601,PRT,DX,C03,1000,26672683.134,30
20250601,PRT,DX,C03,3200,97857823.712,30
20250601,MDA,DX,C00,1000,3525.0,44
20250601,PRT,DX,C00,1000,611642.146,44
20250601,PAN,DX,C00,3000,126694.0,44
20250601,PRT,DX,C00,3100,35990.398,44
20250601,MDA,DX,C00,3200,1864490.0,44
20250601,PRT,DX,C00,3200,59806180.558,44
20250601,PRT,DX,C03,1000,611642.146,44
20250601,PRT,DX,C03,3100,35990.398,44
20250601,PRT,DX,C03,3200,59806066.548,44
20250601,MDA,FM,C00,1000,51142.0,02
20250601,MDA,FM,C00,3200,5103566.0,02
20250601,MDA,FM,C00,1000,30.0,04
20250601,MDA,FM,C00,3200,13348605.0,04
20250601,MDA,FM,C00,1000,1028.0,07
20250601,MDA,FM,C00,3200,8164110.0,07
20250601,MDA,FM,C00,1000,36.0,08
20250601,MDA,FM,C00,3200,10568616.0,08
20250601,MDA,FM,C00,1000,12767.0,09
20250601,MDA,FM,C00,3200,3311113.0,09
20250601,MDA,FM,C00,1000,22458.0,12
20250601,MDA,FM,C00,3200,1533490.0,12
20250601,MDA,FM,C00,1000,224.0,22
20250601,MDA,FM,C00,3200,12783423.0,22
20250601,MDA,FM,C00,1000,92189.0,24
20250601,MDA,FM,C00,3200,4466029.0,24
20250601,MDA,FM,C00,1000,2856724.0,30
20250601,MDA,FM,C00,3200,27915684.0,30
20250601,MDA,FM,C00,1000,643.0,44
20250601,MDA,FM,C00,3200,15410522.0,44
20250601,PAN,RM,C00,3000,6833.0,07
20250601,MDA,RM,C00,3200,99710.0,08
20250601,PAN,RM,C00,3000,10911.0,09
20250601,MDA,RM,C00,1000,188.0,12
20250601,PAN,RM,C00,3000,26896.0,22
20250601,PAN,RM,C00,3000,51324.0,24
20250601,PAN,RM,C00,3000,3521398.0,30
20250601,PAN,RM,C00,3000,18505.0,44
20250601,MDA,RM,C00,3200,115712.0,44
20250601,PAN,RX,C00,3000,66830.0,04
20250601,MDA,RX,C00,3200,1988980.0,08
20250601,MDA,RX,C00,3200,386903.0,22
20250601,PAN,RX,C00,3000,2080.0,24
20250601,PAN,RX,C00,1000,131983.0,30
20250601,PAN,RX,C00,3000,338.0,30
20250601,MDA,RX,C00,3200,2205812.0,30
20250601,PAN,RX,C00,3000,14300.0,44
20250601,MDA,RX,C00,3200,92209.0,44
20250601,ZAF,DX,C00,1000,6481452.978,02
20250601,ZAF,DX,C00,3200,11091925.292,02
20250601,ZAF,DX,C03,1000,6481452.978,02
20250601,ZAF,DX,C03,3200,11091925.292,02
20250601,ZAF,DX,C00,1000,288436.679,04
20250601,ZAF,DX,C00,3200,23968083.29,04
20250601,ZAF,DX,C03,1000,288436.679,04
20250601,ZAF,DX,C03,3200,23968083.29,04
20250601,ZAF,DX,C00,1000,1708890.503,07
20250601,ZAF,DX,C00,3200,13452314.814,07
20250601,ZAF,DX,C03,1000,1708890.503,07
20250601,ZAF,DX,C03,3200,13452314.814,07
20250601,ZAF,DX,C00,1000,7823916.699,08
20250601,ZAF,DX,C00,3200,9599454.291,08
20250601,ZAF,DX,C03,1000,7823916.699,08
20250601,ZAF,DX,C03,3200,9599454.291,08
20250601,ZAF,DX,C00,1000,135157.245,09
20250601,ZAF,DX,C00,3200,12499190.023,09
20250601,ZAF,DX,C03,1000,135157.245,09
20250601,ZAF,DX,C03,3200,12499190.023,09
20250601,ZAF,DX,C00,1000,9591576.248,12
20250601,ZAF,DX,C00,3200,7787030.233,12
20250601,ZAF,DX,C03,1000,9591576.248,12
20250601,ZAF,DX,C03,3200,7787030.233,12
20250601,ZAF,DX,C00,1000,389014.411,22
20250601,ZAF,DX,C00,3200,50446935.502,22
20250601,ZAF,DX,C03,1000,378942.728,22
20250601,ZAF,DX,C03,3200,50446935.502,22
20250601,ZAF,DX,C00,1000,39364.985,24
20250601,ZAF,DX,C00,3200,16754324.415,24
20250601,ZAF,DX,C03,1000,39364.985,24
20250601,ZAF,DX,C03,3200,16754324.415,24
20250601,ZAF,DX,C00,1000,13373184.299,30
20250601,ZAF,DX,C00,3200,24964016.114,30
20250601,ZAF,DX,C03,1000,13373184.299,30
20250601,ZAF,DX,C03,3200,24964016.114,30
20250601,ZAF,DX,C00,1000,111307.536,44
20250601,ZAF,DX,C00,3200,23959097.129,44
20250601,ZAF,DX,C03,1000,111307.536,44
20250601,ZAF,DX,C03,3200,23959097.129,44
20250601,ZAF,RM,C00,1000,5.382,02
20250601,SVK,RM,C00,3200,583999.835,02
20250601,SVN,RM,C00,3200,17187.469,02
20250601,ZAF,RM,C01,1000,5.382,02
20250601,ZAF,RM,C00,1000,3.925,04
20250601,SVK,RM,C00,3200,912003.97,04
20250601,SVN,RM,C00,3200,58751.212,04
20250601,ZAF,RM,C01,1000,3.925,04
20250601,SVK,RM,C00,3200,1599521.688,07
20250601,SVN,RM,C00,3200,53558.728,07
20250601,ZAF,RM,C00,1000,2.243,08
20250601,SVK,RM,C00,3200,426062.193,08
20250601,SVN,RM,C00,3200,8340.163,08
20250601,ZAF,RM,C01,1000,2.243,08
20250601,ZAF,RM,C00,1000,81.41,09
20250601,SVK,RM,C00,3200,317774.303,09
20250601,SVN,RM,C00,3200,73682.765,09
20250601,ZAF,RM,C01,1000,81.41,09
20250601,ZAF,RM,C00,1000,1203.096,12
20250601,SVK,RM,C00,3200,761333.044,12
20250601,SVN,RM,C00,3200,1342.201,12
20250601,ZAF,RM,C01,1000,1203.096,12
20250601,ZAF,RM,C00,1000,502.14,22
20250601,SVK,RM,C00,3200,295687.401,22
20250601,SVN,RM,C00,3200,96195.394,22
20250601,ZAF,RM,C00,3200,109.332,22
20250601,ZAF,RM,C01,1000,502.14,22
20250601,ZAF,RM,C01,3200,109.332,22
20250601,SVK,RM,C00,3200,23.032,24
20250601,ZAF,RM,C00,1000,5379.62,30
20250601,SVK,RM,C00,3200,2080850.079,30
20250601,SVN,RM,C00,3200,825534.813,30
20250601,ZAF,RM,C00,3200,308.371,30
20250601,ZAF,RM,C01,1000,5379.62,30
20250601,ZAF,RM,C01,3200,308.371,30
20250601,ZAF,RM,C00,1000,57.469,44
20250601,SVK,RM,C00,3200,1326414.081,44
20250601,SVN,RM,C00,3200,122668.812,44
20250601,ZAF,RM,C00,3200,49.283,44
20250601,ZAF,RM,C01,1000,57.469,44
20250601,ZAF,RM,C01,3200,49.283,44
20250601,ZAF,RX,C00,3200,21896.485,09
20250601,ZAF,RX,C03,3200,21896.485,09
20250601,ZAF,RX,C00,3200,11648.75,22
20250601,ZAF,RX,C03,3200,11648.75,22
20250601,ZAF,RX,C00,1000,1297.234,44
20250601,ZAF,RX,C00,3200,2406.361,44
20250601,ZAF,RX,C03,1000,1297.234,44
20250601,ZAF,RX,C03,3200,2406.361,44
20250601,ESP,DX,C00,1000,2760919.367,02
20250601,ESP,DX,C00,3100,187701.892,02
20250601,ESP,DX,C00,3200,654881240.943,02
20250601,ESP,DX,C03,1000,2712078.052,02
20250601,ESP,DX,C03,3100,14553.827,02
20250601,ESP,DX,C03,3200,38160877.41,02
20250601,ESP,DX,C00,1000,1830825.731,04
20250601,ESP,DX,C00,3200,176107196.324,04
20250601,ESP,DX,C03,1000,1830825.731,04
20250601,ESP,DX,C03,3200,19522169.418,04
20250601,ESP,DX,C00,1000,479535.988,07
20250601,ESP,DX,C00,3100,298149.16,07
20250601,ESP,DX,C00,3200,477009573.346,07
20250601,ESP,DX,C03,1000,380395.085,07
20250601,ESP,DX,C03,3100,101036.076,07
20250601,ESP,DX,C03,3200,64762694.308,07
20250601,ESP,DX,C00,1000,3537854.88,08
20250601,ESP,DX,C00,3100,759380.082,08
20250601,ESP,DX,C00,3200,1417203544.979,08
20250601,ESP,DX,C03,1000,3524892.256,08
20250601,ESP,DX,C03,3100,634107.412,08
20250601,ESP,DX,C03,3200,174157204.498,08
20250601,ESP,DX,C00,1000,3811854.773,09
20250601,ESP,DX,C00,3100,1396511.75,09
20250601,ESP,DX,C00,3200,66918826.334,09
20250601,ESP,DX,C03,1000,3378136.064,09
20250601,ESP,DX,C03,3100,1396511.75,09
20250601,ESP,DX,C03,3200,7850625.068,09
20250601,ESP,DX,C00,1000,6669874.604,12
20250601,ESP,DX,C00,3100,10540.078,12
20250601,ESP,DX,C00,3200,32634379.49,12
20250601,ESP,DX,C03,1000,6303888.633,12
20250601,ESP,DX,C03,3100,10540.078,12
20250601,ESP,DX,C03,3200,5503959.584,12
20250601,ESP,DX,C00,1000,9909665.417,22
20250601,ESP,DX,C00,3100,1227667.228,22
20250601,ESP,DX,C00,3200,321638010.002,22
20250601,ESP,DX,C03,1000,9909665.417,22
20250601,ESP,DX,C03,3100,1247.434,22
20250601,ESP,DX,C03,3200,44305398.46,22
20250601,ESP,DX,C00,1000,31463580.488,24
20250601,ESP,DX,C00,3200,14189852.525,24
20250601,ESP,DX,C03,1000,31095998.731,24
20250601,ESP,DX,C03,3200,821684.987,24
20250601,ESP,DX,C00,1000,348928167.335,30
20250601,ESP,DX,C00,3200,1667165717.868,30
20250601,ESP,DX,C03,1000,245377227.928,30
20250601,ESP,DX,C03,3200,811165885.412,30
20250601,ESP,DX,C00,1000,1977372.467,44
20250601,ESP,DX,C00,3100,6620984.472,44
20250601,ESP,DX,C00,3200,116666604.255,44
20250601,ESP,DX,C03,1000,1766395.249,44
20250601,ESP,DX,C03,3200,9944063.011,44
20250601,ESP,FM,C00,1000,3633734.201,02
20250601,ESP,FM,C00,3100,4819.526,02
20250601,ESP,FM,C00,3200,236994018.715,02
20250601,ESP,FM,C01,1000,2964356.406,02
20250601,ESP,FM,C01,3200,523191.528,02
20250601,ESP,FM,C00,1000,1382397.749,04
20250601,ESP,FM,C00,3100,8366.535,04
20250601,ESP,FM,C00,3200,324882576.107,04
20250601,ESP,FM,C01,1000,1273301.457,04
20250601,ESP,FM,C01,3200,8079165.249,04
20250601,ESP,FM,C00,1000,8345532.268,07
20250601,ESP,FM,C00,3100,216259.902,07
20250601,ESP,FM,C00,3200,94772876.186,07
20250601,ESP,FM,C01,1000,8329839.651,07
20250601,ESP,FM,C01,3200,509864.969,07
20250601,ESP,FM,C00,1000,16263454.245,08
20250601,ESP,FM,C00,3100,76059.831,08
20250601,ESP,FM,C00,3200,147911479.125,08
20250601,ESP,FM,C01,1000,16262790.06,08
20250601,ESP,FM,C01,3200,4147307.384,08
20250601,ESP,FM,C00,1000,2421429.721,09
20250601,ESP,FM,C00,3100,18058.181,09
20250601,ESP,FM,C00,3200,83081983.37,09
20250601,ESP,FM,C01,1000,2262565.844,09
20250601,ESP,FM,C01,3200,2606658.523,09
20250601,ESP,FM,C00,1000,5751833.744,12
20250601,ESP,FM,C00,3100,15248.012,12
20250601,ESP,FM,C00,3200,62562190.654,12
20250601,ESP,FM,C01,1000,2948066.743,12
20250601,ESP,FM,C01,3200,608418.293,12
20250601,ESP,FM,C00,1000,511833.581,22
20250601,ESP,FM,C00,3100,46633.846,22
20250601,ESP,FM,C00,3200,188665523.53,22
20250601,ESP,FM,C01,1000,258381.762,22
20250601,ESP,FM,C01,3200,4542792.917,22
20250601,ESP,FM,C00,1000,5284907.719,24
